user_num;top_num;top_title;idactivite;tache
44;287;treatments CCFT and carotid cavernous fistula;069e6839-7281-48ae-b82c-9eefced32dc6;2
44;289;Benefits of yoga for kids;41c9c63b-3cbb-49be-8953-e2e766fcac02;2
44;291;Sangre de Cristo tourist destinations;47e9d944-0ee2-4910-877a-bf700bc34aab;2
44;292;Evolution of electronic medical records;f2eb9df5-2413-4247-b7ba-bbad0724a143;2
44;293;educational benefits of social networking sites;64670937-d73f-4abc-bc51-47a044db4ea5;2
44;296;Where to recycle lead acid batteries;ac4a1e75-cc0a-451c-ba54-e6fc3f4157b4;2
44;297;prevent altitude sickness;57e25416-ed11-45cc-a0ef-5f190ae8fe2f;2
44;298;Jehovah's Witnesses medicine practices;6d287648-0b50-47b7-ab05-c4fa218f3906;2
44;300;mean set of numbers;d01696d6-9d29-4b4a-a53f-635c4ef1232d;2
45;251;spider bites;c42c59f3-2069-4b5e-815c-a8f83e30f2cd;1
45;252;orcas island;ebdb2f65-22fe-45fb-ac0e-c4bcaf71791e;2
45;253;tooth abscess treatments;ea556221-1e65-48b6-8681-e8ec1688cdc8;1
45;255;teddy bears picnics;72c10746-fd36-4efd-9b53-171fe4b46f66;1
45;259;carpenter bee specificity;69a2b6b9-14b0-4065-9f1a-28cd02b7dc7e;1
45;261;sore throat remedies;7d1bc6ff-cdab-4adb-b868-f1290ff5b19e;1
45;263;scientific theories evolution;f259a299-5195-4da8-bf0f-3ebac17e7bbf;1
45;267;feliz navidad lyrics;6d0fca70-9b98-47d9-b439-cb49a0a909f6;1
45;270;sun tzu quotes;d6ba2b0b-7ec0-4772-ad8a-8ef681bf0b80;1
45;271;children halloween activities;abdda607-faf8-4084-b983-6b0c341ed3e6;1
45;273;wilson disease association;2e76f073-47b7-4cb7-9f05-3e98b5008b8b;1
45;274;golf schools;bf06d1b4-f135-4d63-ab1d-1243f91d3b80;1
45;276;african american music influence on history;499bc142-7d12-428e-b0b5-cbd7be0a0548;1
45;277;cast members bewitched;045a8d1e-c278-4678-aeb6-375f634d9828;2
45;278;Mister Rogers| Neighborhood lyrics;c9754f62-5bb7-4108-962c-cde1ac0337bb;2
45;282;NASA interplanetary missions;8e11119b-a1f3-4fd5-bb34-1fafcc0f0b96;2
45;284;finding morel mushrooms;f1761031-33f2-481d-8e11-3e6ab5e7379f;1
45;285;food magnesium;58a93134-106d-4ccd-926d-4c221dcbbb65;2
45;286;common schizophrenia drugs;7ae58648-2d33-4624-9ead-b0c1c18b0e57;1
45;287;ccft treatments;044ff4aa-708b-4f0e-b387-ab91013061f9;2
45;289;yoga benefits on kids;56653640-abf2-4a34-b5e2-a0a2f2548990;2
45;291;sangre de cristo mountains cities;bd93e3a3-5e15-4ffe-9207-a8fda21c3974;2
45;292;electronic medical record evolution;929093ca-2274-4534-acc3-acad506fc638;2
45;293;educational benefits social networks;c54fa4fc-a3af-4b17-a280-65536f41c234;2
45;296;recycle lead acid batteries;d2112eb9-13c6-40ef-845f-0e14b352e931;2
45;297;preventing altitude sickness;5c248202-eec5-4e7c-8618-76687af91d0c;2
45;298;medical practicies jehovah religion;32da36b8-cc58-4e0c-acde-e0236e7a492b;2
45;300;computing the mean;efa8ef26-b628-40cd-8db0-341d7dd6bd63;2
46;251;identifying spider bites;8bed4868-6511-4a46-bb0a-24d6c02d83f4;1
46;252;information about orcas island;725361fc-4855-4ca2-a969-79eb651c1452;2
46;253;tooth abscess treatment;2477ee9c-254c-48cf-9f4e-dd0f42e72ee0;1
46;255;teddy bear picnic;c4144d27-51ba-4479-92cf-5bd02e16492d;1
46;259;carpenter bees identification and comparison;bcda6a9c-252e-4654-80f6-eb8316123a8c;1
46;261;natural sore throat remedies;fb8cec38-6bdf-44bc-bc98-62d53b5fb3ec;1
46;263;evolution theory and data;6b22649f-4b4f-4f00-b1d4-a27b99c1b494;1
46;267;feliz navidad lyrics;7559c97a-510e-4d4c-aba8-55e5d8c4822b;1
46;270;sun tzu quotes;6ab929eb-c8be-44ed-80b8-9f9af7b5d13a;1
46;271;halloween activities teenager;55626154-5940-478d-9566-335d747f16c4;1
46;273;wilson's disease association;a0943a8d-528d-4231-9757-9f2465c74dec;1
46;274;golf school;f12ba5e3-a9fe-4260-a306-06d1c2b87b09;1
46;276;african american music influence;8d6accb7-6b62-423a-8670-3d980c817e58;1
46;277;bewitched cast;b7c34f70-3f80-4ef5-b59e-42825a85c3f2;2
46;278;lyrics Mister Rogers Neighborhood;bb642c21-69a3-4463-b165-bd0f2b4ec6cd;2
46;282;nasa missions;5ed3f805-3ee1-4c6b-af64-7a8a0e5d7598;2
46;284;morel mushrooms best place to find;1bb339c1-09a8-4983-828c-c832f8749cd3;1
46;285;magnesium in food;86e8aa9a-0383-4798-b366-610f1a9e849f;2
46;286;schizophrenia drugs;27cba107-6db4-458a-bc46-e0018d90525f;1
46;287;carotid cavernous fistula treatment;11bdaf4d-0fd1-40da-a9da-fabb918d02a2;2
46;289;should kids do yoga?;150c5ca5-427f-4a31-ab95-a411f04ac00a;2
46;291;Sangre de Cristo mountains region;17f32c4a-39a7-4c3b-8cf5-614524e7da8b;2
46;292;electronic health record evolution;d04a0ec1-27fd-4dec-b333-8ccd602f6121;2
46;293;advatages of social network in education;36a3302c-554b-450c-883f-6dedd7936d5a;2
46;296;where to recycle lead batteries?;091280b2-1a6e-4ff4-b3fb-688a8d2dae2d;2
46;297;altitude sickness prevention;42b40827-dd30-48f2-96b9-7a81359f4b57;2
46;298;jehovah's witnesses healthcare;f3dfbf4a-4c83-4b1f-9129-2e0eba76bb0c;2
46;300;Calculate mean value;aeddc3ea-3306-4a40-8bd4-f2b7955596db;2
47;251;Spider bites signs;3cb4798f-5b37-41ce-8060-06d19bb7c967;1
47;252;Orcas island historical informations;91d0df74-d89a-4ed6-a3d8-f1ced55ac70e;2
47;253;Tooth abscess treatments;befe265f-d69a-42a9-9a8e-bd42f3eae7c9;1
47;255;Teddybears picnics;1c0d2f3c-1f04-4e1d-8418-a58ae2fbe86c;1
47;259;Difference carpenter and normal bees;1a616893-1966-4063-a0b4-5355ebe02f8c;1
47;261;Sore throat folk remedies;955f4956-f73a-42e0-ae68-1146de06dba7;1
47;263;Scientific theories of an evolution;47873090-aa39-4060-9f7f-590dc3ca9e83;1
47;267;Feliz navidad;aa4ddb3b-814c-4414-9d64-a00f77667216;1
47;270;Sun tzu quotes;0a9fc69f-75b8-4c84-b92b-4127f2c2b013;1
47;271;Halloween good activities for middle school;497c3562-ae9e-40ab-8c45-9c915a87f662;1
47;273;Wilson desease website;d7215f8e-3b34-4851-9825-8eb16ad16241;1
47;274;Golf schools;b62f763c-2557-42c6-90f6-f73eecd94d37;1
47;276;Historycal impact of african american music;c1ac33bb-9cac-4fe6-93b0-c7e8e844be6a;1
47;277;television show bewitched;abd56933-2398-4834-b8eb-665d43f3c6e8;2
47;278;Lyrics mister Rogers neighborhood song;21183025-2f58-417f-b5d4-9e84c1088850;2
47;282;Interplanetary missions nasa;971a56d6-cfc3-4bbd-b839-c7d4b9b71813;2
47;284;Morel mushrooms spots;8d0d6d7d-0a24-4488-b19f-faec95c336a9;1
47;285;Magnesium rich food;330a2584-00a6-49b0-825a-85646be69c1f;2
47;286;Schizofenia common treatments;86a5a414-1284-493b-9fa8-3c5ee509554f;1
47;287;CCFT Cure;ab26b966-0c9b-4833-9936-80307955e56c;2
47;289;Yoga kids benefits;c18ce11a-ee3e-41c6-8b21-82e1476a2987;2
47;291;Impact of the sangre de cristo mountains region on cities;7ef9ea0b-fc90-4e91-a153-05ef734c6c47;2
47;292;�0volution electronical medical record;9c4701d5-c395-4832-bbbc-9ea5a10c2fa2;2
47;293;Social networking sites educational benefits;51c9b29a-0d4f-44c9-9575-a1c473474aba;2
47;296;Recycle lead avis batteries;55f7fb29-fb42-4403-afbb-3433e33e3306;2
47;297;Altitude sickness prevention;fa95c7d4-5002-485a-b088-b86c4e62f947;2
47;298;Health practises jenovah witnesses;75647bc8-8304-4d94-bdef-22b9a9d2b202;2
47;300;Compute mean set of numbers;16328a3a-b4e4-4463-9f83-2a5f63ea2dc2;2
48;251;identifying spider bites;0bb69f47-f082-4ba0-b6b2-c52ff9ffd753;1
48;252;orcas island wikipedia;9603030a-4a0f-4b68-a500-45e2365a07d3;2
48;253;tooth abscess treatment;cdf49ed7-b577-434e-a889-14090edc606a;1
48;255;teddy bear picnics;144c1103-22eb-4e90-8900-38a54a3cf37f;1
48;259;carpenter bee characteristics;cccfff3f-c90b-4ec8-9ac5-cfc9cdd10e76;1
48;261;folk remedies sore throat;42038eb4-e990-455b-8d77-1a1ecfa5f8b1;1
48;263;evidence for evolution;f0fe5ce4-1f3a-4025-b706-b1f8ca40aa85;1
48;267;feliz navidad lyrics;c4cf635b-d317-4421-854f-f6fee7bafb82;1
48;270;sun tzu quotes;a62be08e-6c98-42d2-a96f-531ca8ce5219;1
48;271;halloween activities for middle school;5eacc229-576b-443b-be61-11a74db7332a;1
48;273;wilson's disease Association website;c3d647b6-52c3-48c9-8e37-c0db23bd19d3;1
48;274;golf schools;9eda85f1-28e2-4a9e-962f-3d4152e51a4a;1
48;276;how has african american music influence history;31c861fd-c589-4463-b55f-edc8f374f0fd;1
48;277;Bewitched actor;39f47884-1fad-446d-88cd-05cfe824b09e;2
48;278;Mister Rogers Neighborhood lyrics;8a10808c-cf0d-4a64-afeb-294c607fb356;2
48;282;NASA interplanetary exploration mission;0a35f430-2beb-4d84-83d1-b2d740ef642c;2
48;284;where to find morel mushrooms;02ce505d-9232-43f1-b9c6-12434e9ed3f2;1
48;285;high magnesium content food;41ea5e95-a8f5-4252-86f7-d0382982e108;2
48;286;common schizophrenia drugs;6c030f3f-540d-4abc-91f9-b02c1f73acdb;1
48;287;CCFT carotid cavernous fistula treatment;a406f127-1aa6-4119-86d7-2da04d960b21;2
48;289;benefit advantage yoga kid;882e70a1-5ac9-4ff1-82bc-1c125a830682;2
48;291;Visit Sangre de Cristo mountains;5c1d2960-b6a8-4d18-aede-97bbbe95444a;2
48;292;electronic medical heatlth record;2628aa11-9c20-4690-8778-e8a620b1359f;2
48;293;education learn* social network media;91688f08-9f0f-426a-8f94-072eb238ad0a;2
48;296;recycl* lead acid battery collect point;53569de8-983d-43ee-8b22-d87f5afebe66;2
48;297;altitude sickness prevention;c67359e3-6c62-4202-b4d9-4a5b8f88ea3e;2
48;298;medical health Jehovah witnesses;6d022e31-c7ff-47dd-ad0e-cc455bcbcf4e;2
48;300;mean value calculation method;871e629b-d57b-4a50-b674-8dc8aacd3ec6;2
49;251;spider bites images;8c9e5e06-a12a-4c8e-a9ef-346089fce720;1
49;252;Orcas Island history;38666f66-8b3d-4950-bb01-47a70080dd64;2
49;253;tooth abscess treatment;acfd9c51-9945-4e55-9687-4203c5945955;1
49;255;teddy bear picnics;d7e5f3c8-9a66-432e-9e4d-2814ecb4f24c;1
49;259;identifying carpenter bees others bees;afa3663f-94b8-4378-a23c-a751187af1ef;1
49;261;folk remedies throat;7701e3e1-7dfa-45cc-ae28-4b051aeddf77;1
49;263;current scientific theorie on evolution;80c4a9db-a7c2-4d5d-8b20-c220a2e524de;1
49;267;"""feliz navidad"" lyrics";29181e03-c14e-45f2-8a2d-4a2615975d6b;1
49;270;sun tzu quotes;dd683688-2146-4f4e-a61b-ca424b5e3c0a;1
49;271;halloween activities middle school kids;97899832-35f0-4b88-a508-0bcb9660946f;1
49;273;Wilson Disease Asociation;4e6fae01-0561-40e7-97c8-56609c2a0961;1
49;274;golf schools;b133f862-f355-42b4-acbc-4019703113bf;1
49;276;influence US music on US history;95b5ec0f-b3c9-4bff-ab6b-a430c4482f38;1
49;277;"""bewitched"" cast names";638b133e-01b9-4fab-ba99-2fc6e03013b7;2
49;278;"""mister rogers neighborhood"" lyrics";410b61ef-c03d-46c2-809d-8c6d055b0be5;2
49;282;NASA interplanetary missions;b8d9a0c5-4231-4804-9b50-b23d91da5094;2
49;284;finding morel mushroom growing;383f2637-1a0f-47d7-bb49-02be6a035922;1
49;285;magnesium in foods;8650450a-182d-4558-9db4-69329a9ac087;2
49;286;treatment drugs schizophrenia;ed75f58a-122c-43fe-85cb-67e299778245;1
49;287;carotid cavernous fistula treatment;c7fbb772-f884-43ce-976e-f2cc4d62ab6f;2
49;289;benefits yoga for kids;bdf89c2f-ccfb-440f-a2d8-fcde3a04642d;2
49;291;Sangre Cristo mountain tourism;bb27cdef-d687-475a-8894-8e60df9f51ca;2
49;292;electronic medical record history;b4c9a54d-5fe7-45fc-aa58-b151b4d4b6a6;2
49;293;social networking site education;066f11a8-7d2d-42fc-9a2a-22e462f92dfc;2
49;296;lead acide batteries recycle;2070aab8-52db-413e-a604-e2e90185b0b4;2
49;297;altitude sickness solution;fe499afe-fae2-4302-8c6f-dc16efae7994;2
49;298;health care practice Jehova;9737f5cc-2bca-4755-99cc-ccd39afd635e;2
49;300;compute set numbers;30a923cb-88fa-43fb-aeaa-ddd13c7e39f7;2
5;251;how to identify spider bites;8b3a28b2-bc2a-4420-8688-0306ee31fa6c;1
5;252;Orcas Island history;21fe9e20-36e7-41f4-9fc2-fae326e5968b;2
5;253;tooth abscess treatments;a17dbf2c-6a33-41a0-8c53-ebd994d29ada;1
5;255;teddy bears picnics;381884ec-6702-4fea-9723-44b09cf3b779;1
5;259;Diffrence between carpenter bees and other bees;b8fe645e-2fc6-4eb7-a5a6-6e2b9552f17e;1
5;261;folk remedies for soothing sore throat;bbc0a7c8-2092-4d5e-83a1-86cad842f3bd;1
5;263;scientific theories on evolution;97684722-3d77-4c65-b6cb-474473620249;1
5;267;feliz navidad lyrics;b8c3a956-be91-4b7c-b2cc-d4ad72615c42;1
5;270;sun tzu quotes;9e774fe2-81c6-4373-a105-d537fe7445f9;1
5;271;halloween activities for middle school;8f2ede5b-f4d6-4424-aecb-b0fb6c239c2d;1
5;273;(Wilson|s) Disease Association web site;04968884-132b-4775-8226-36463a625604;1
5;274;golf schools;897ab76c-4fe0-4ad9-80c4-21913d07eae9;1
5;276;how has african american music influence history;5a83cb1e-7025-49df-882b-c0a8d09375c2;1
5;277;Bewitched cast members;8736ec99-9f2d-4c7f-a52f-c0940ccafc57;2
5;278;Neighborhood lyrics;a9f61888-a746-4975-a539-c56ecce591d5;2
5;282;NASA interplanetry missions;02b24e0b-fd32-486d-ac83-0f16be69ec63;2
5;284;best places to find morel mushrooms;1b5d6496-5410-4eff-bcad-8da193c57dac;1
5;285;magnesium foods;5fdac4be-cba4-4c7e-9777-5d4635137672;2
5;286;drugs used to treat schizophrenia;4117f88e-0161-4cfb-8443-09645699e05b;1
5;287;treatments for carotid cavernous fistula;2bd64708-9f56-4e48-99f2-4307cff8a0d9;2
5;289;benefits of yoga for kids;f98d8a50-e31a-4c69-b5c3-a908dca696b4;2
5;291;around Sangre de Cristo mountains region;53ba0e4c-36c0-414d-bce1-09fecbcab196;2
5;292;how the electronic medical record has evolved through the years;381930a7-e995-4910-ab13-68e978c5d2b3;2
5;293;educational benefits of social networks;34c2fe38-10b7-4ce7-b4e5-6979828d1359;2
5;296;Where to recycle lead acid batteries;22570795-932e-4795-906a-f16abe29c217;2
5;297;prevent altitude sickness;10c625cd-6317-4551-9362-c4ad1dac6723;2
5;298;health care practices of the Jehovah|s Witnesses;f0ce12fc-ad75-43eb-ba81-9bb83d42aada;2
5;300;how to compute the mean;14b9274c-cc71-4d28-b911-c70d907a0fca;2
50;251;spider bites;596c301d-625a-43ea-9ae0-9ef9fa3b276a;1
50;252;Orcas Island history;0135a945-2ee7-46b5-ac4c-4915fd4c0c4c;2
50;253;tooth abscess treatments;a23f68b6-c11f-4405-bb63-87b88924c1db;1
50;255;teddy bears picnic;b574517a-fe09-4d5d-972c-df5c62742a0b;1
50;259;what is carpenter bees;bc55a885-49d7-4e4d-bf84-91b83975c6c4;1
50;261;folk remedies for smoothing a sore throat;39abe6c6-7085-4531-9cd2-16bbb74756c6;1
50;263;scientific proof of evoluation;e507d35e-9b6a-4f74-8bb1-a84affe50f16;1
50;267;lyrics of feliz navidad song;7aee4b39-a382-4846-a9f9-1acc77f85e70;1
50;270;quotes of Sun Tzu;a07862ef-5c05-4b75-9563-aac215ddc929;1
50;271;halloween activities for middle school children;2b582e7d-2335-4efe-a586-60b4fb14145a;1
50;273;website of wilson's disease association;82c8cbcc-b428-4ffa-9a87-4a7669fa0aa5;1
50;274;golf instruction schools;9d4ae040-d66b-4264-8ce8-47f7f5f3fcc2;1
50;276;influence of african american music in history;101d1e21-411c-4955-9b26-a33b906838dd;1
50;277;cast members of the show bewitched;13c18a2f-3fd9-49e4-807d-6a474c5f0d90;2
50;278;lyrics of mister rogers neighborhood;d9750b1b-53c6-4cae-9212-7e60a719412e;2
50;282;NASA mission in planet;5dc74cef-616b-43b8-88b2-ecd4639610c4;2
50;284;morel mushrooms growing place;49a63f9e-bd5e-434e-80e4-cd27753ce864;1
50;285;foods rich in magnesium;60d61bb0-c31e-4be1-b804-1e07c5332bde;2
50;286;common schizophrenia drugs;fc1bf4a0-0710-40a3-85c1-559b92038697;1
50;287;CCFT carotid carvernous fistula treatments;5f60a47b-4cb2-48b4-93dd-321ef045732b;2
50;289;yoga benefits for kids;46d55405-33d9-493f-9893-94fe9bc2c7a1;2
50;291;tourist place in the Sangre de cristo mountains region;7943ffdc-b999-4fa4-89bb-46302d25c09b;2
50;292;the evolution of electronic health reord;30133a19-8c40-48aa-9c07-627e7577096c;2
50;293;educational benefits of social networking sites;f6d96ee1-c55f-49c5-8e94-33cae7a20116;2
50;296;recycling lead acid batteries;2263f5ec-e444-4d59-a820-9ff8ad94ad79;2
50;297;overcoming altitude sickness;7be79818-4adb-4486-87e7-018736e815a3;2
50;298;Members of jehovah's witness religion for health care practice;bdcdd7e9-4e75-40cd-8870-aecbe33ffff4;2
50;300;compute the mean of a set of numbers;59f32e96-8adf-43dc-9712-99bec012add5;2
6;251;spider bites identification;c0380cba-2457-4e45-b05d-a3b196a776d5;1
6;252;Orcas Island history;22e20bde-2116-44e7-936c-765d0e13d988;2
6;253;tooth abscess treatments;ad29de9a-08ce-47ae-a46d-5f8e4d4c9a8b;1
6;255;teddy bear picnics;9a5fcba3-b577-4859-8b3f-9ae7ed55703d;1
6;259;carpenter bees caracterization;a4edac4b-a184-41c4-b993-ad7169bdd1cd;1
6;261;folk remedies for sore throat;04a185e8-686e-4533-a2c5-edbc86ab8167;1
6;263;the current scientific theories of evolutions;f3c468fd-4ae2-4016-808b-be804f9e76f5;1
6;267;Feliz Navidad song lyrics;9fee328e-54de-40d0-ad7e-e00a4af3c121;1
6;270;sun tzu quotes;3cba0e7f-1985-49a3-bb8a-b30748d4e130;1
6;271;halloween activities for middle school;c93ff30b-a60a-4e0e-b705-b62854e43f75;1
6;273;Wilson's Disease Association;bf7be341-0355-4fe4-90b6-bd75b5895265;1
6;274;golf schools;5ea3f1ac-ae49-4a2f-8b66-1d9db22b0da9;1
6;276;african american music influence on history;95c6f5ad-b36d-44b3-8c34-e46062a4a865;1
6;277;"the cast members ""Bewitched"" television show";775926b9-2ac8-4a8a-99f8-1d8914c815c0;2
6;278;Mister Rogers Neighborhood song lyrics;daadd429-73b9-4b0e-b4cb-066d360856b8;2
6;282;interplanetary missions of NASA;48f4ecf4-1c66-4703-94a6-715f584dee08;2
6;284;where to find morel mushrooms;431039a4-ec53-438a-b72e-d0a605cd1b70;1
6;285;foods with magnesium;5b6e33e5-c6f2-487e-abe4-b5ee21f391ee;2
6;286;schizophrenia treatment drugs;d9b3a03d-8348-42a9-8ab5-7c4e3821f2bc;1
6;287;carotid cavernous fistula treatments;4a213e14-9128-4e13-9f52-5bbbadd4a831;2
6;289;yaga benefits for kids;9ffa33c6-e00d-41af-ba32-2272cdaf13c6;2
6;291;cities of the region of Sangre de cristo mountains;c83e9c49-ad02-4fa3-95c1-6f9fd7e584b4;2
6;292;the evolution of the electronic health record;8f26091e-4e3b-41be-a6ab-d6af5a190530;2
6;293;the educational benefits of social networking sites;86c897a7-01a5-49a3-8c48-dea32b4359f4;2
6;296;lead acid batteries recycling factory;e18577ae-a636-4703-b0cd-7b6b96c02152;2
6;297;altitute sickness prevention;3f4c614c-799c-4db2-b72c-0d0ab26d65ba;2
6;298;health care practices of the Jehovah's Witnesses religion;41df6ae6-0ffc-4677-a023-83d7a7496caf;2
6;300;the mean computation;386371d6-f8ee-4893-bbc5-597ba873381f;2
7;251;identify spider bites;d560148a-ad38-4941-93d2-75811df58e45;1
7;252;Orcas Island;7cbee869-5eb4-4864-b074-02e5e24129a0;2
7;253;tooth abscess traitments;e23fffd0-a53c-40ab-96bf-b50cc098f718;1
7;255;teddy bear picnics;d61b70af-8a31-499d-acf5-ccab0cb33d12;1
7;259;difference between carpenter bee and other bees;78d323aa-7e72-41cb-8043-cdd4806386e7;1
7;261;folk remedies for soothing sore throat;22f85f3c-1d61-481b-9132-a3b94e1bc05d;1
7;263;scientific theories and data on evolution;6d3181f0-eb6f-489c-a309-633b36264143;1
7;267;Feliz Navidad song lyrics;eb830502-0a0f-4265-b5da-81ca91ebfc93;1
7;270;sun tzu quotes;2fd3966c-84dc-4a73-8201-430afdbcb6c5;1
7;271;halloween activities for middle-school-aged children;e03e9f25-7752-437b-9502-6ff525342587;1
7;273;wilson's disease association;e71c6f6a-9954-4467-86a0-09474f4e7061;1
7;274;golf schools;8206f08c-8e71-42b9-91f3-6522a78de74d;1
7;276;african american music influence on history;4c74d3e3-a257-4ea9-ad7f-14ff5a5de233;1
7;277;cast Bewitched;26042595-18ad-48fa-843c-25cc45d754f0;2
7;278;Lyrics mister rogers neighborhood;d3fb9882-7593-45c6-8f68-2e4e07c584ca;2
7;282;interplanetary NASA missions;5491e517-6b2a-4d6f-99c7-54e8c6e0e975;2
7;284;morel mushroom best places;3442fb28-0c6b-4fb7-8f28-97fca54f90dc;1
7;285;food with magnesium;38035481-15e5-4a8d-b1cb-25a40ee1ba47;2
7;286;common drugs treatments for schizophrenia;faac13a9-febd-4f44-ab7a-5544b108c1bd;1
7;287;ccft treatments;f50cac54-3d55-45b1-9276-e4a49bdfd4ba;2
7;289;kids yoga benefits;10584087-abcb-4a9d-8fbb-c0d59107f181;2
7;291;sangre de cristo cities;b9a42205-654b-4ac0-a14e-670359168b4c;2
7;292;electronic medical record evolution;befcfa28-3e06-4aa2-9621-5427e6715766;2
7;293;educational benefits of social networks;78ca8f03-cc50-49a9-aa6a-9e5e144e70d9;2
7;296;lead acid batteries recycling places;37bb957d-5211-47f7-aab1-3715eab9c5ac;2
7;297;prevent altitude sickness;bde79c69-1ce3-4940-90d0-5d217e46e1fc;2
7;298;jehovah's witnesses members medical practices;f81acc5a-2b07-4b47-baf7-9798a3413dc1;2
7;300;compute mean of a set number;9c9136cd-0bb1-414c-bff6-52b69f3e10a6;2
8;251;identifying spider bites;cd0e7f46-c505-4ba2-8877-9c5050928e5f;1
8;252;orcas island;1eb075d4-eda0-4c58-b766-c1e643bced87;2
8;253;tooth abscess treatment;9b977318-f379-4e9d-8d3b-080b1df6ded2;1
8;255;teddy bear picnics;1253d35b-cfe9-4476-a195-75ea3ba710ca;1
8;259;identify carpenter bee;f1b8b594-700c-4f22-8a81-ec28269af4dc;1
8;261;folk remedies for sore throat;26d8acb7-be2c-463d-bbce-81afec72a46e;1
8;263;theory of evolution evidence;8d5f3111-bb4a-482a-b17c-1551bf309af0;1
8;267;feliz navidad lyrics;c3e38218-7db4-43a1-a1b5-20f528a180ac;1
8;270;sun tzu quotes;8027986a-3ea4-481a-b8a2-134d79137be7;1
8;271;halloween activities for middle school;2e30f717-ac9d-4df7-a851-3c81d3d6863d;1
8;273;wilson disease association;440757b7-5c26-4924-9461-0226651068b4;1
8;274;golf schools;af9f2a53-deb7-405b-bd56-f6c614c2f0d2;1
8;276;impact on history of african american music;234a9967-0f89-4696-952f-5c3a0db05b2d;1
8;277;bewitched cast;c68eebc0-6585-4741-b073-c1d09f2bde1a;2
8;278;mister rogers neighborhood lyrics;34cc3945-6393-498b-ac2e-b44aa0d87636;2
8;282;nasa interplanetary missons;125e3bfa-04d2-41c2-848d-579fd1f2fce4;2
8;284;where to find morel mushrooms;5a707c1b-7835-41b3-839a-25c8de29f37e;1
8;285;food high in magnesium;21f09a4e-9747-4e63-a73c-64a24a663f78;2
8;286;common schizophrenia treatment drugs;a667b07e-4ccd-478e-b9f8-0fbc9b0cff6d;1
8;287;carotid cavernous fistula treatment;16d754ae-f335-4e97-b434-31f768e96eb9;2
8;289;is yoga good for kids;86205b18-0b14-46fc-882e-57c566e578f3;2
8;291;tourism sangre de cristo mountains;db89b112-6e60-44b7-bfc0-1bc4ccd6cac6;2
8;292;electronic medical record evolution;dac88bc5-333b-4ff2-ba0e-1d6c339fc2c2;2
8;293;educational benefits of social networking sites;89572fb0-b3b2-42f0-8551-4578ff019504;2
8;296;where to recycle lead batteries;a757252e-22ae-4604-b10a-bc00e8e6072b;2
8;297;prevent altitude sickness;807c480f-0774-41bb-a7b1-92ead1f147b0;2
8;298;jehovah's witnesses health practices;e3f89d29-0932-468a-97ad-f77037dceff5;2
8;300;find mean;c7e56d2a-d492-4ce9-8405-f0834441cc30;2
9;251;identify spider bites;8a15182c-a060-4b08-80e7-bfca60f8295c;1
9;252;orcas island history;89af6f01-3941-4e9d-be12-7563e821576d;2
9;253;treat tooth abscess;de87120c-f30a-44dc-9d55-b039770a9f6b;1
9;255;teddy bear picnic;4406cee9-fe1c-4c60-9d04-04611edc2e90;1
9;259;carpenter bee vs bee;73d13ea4-77b8-4581-b028-dfcec41b1887;1
9;261;folk remedies sore throat;1d211de7-b7b7-4286-a4d4-0b11b8c3dc5a;1
9;263;evidence for evolution;57285b95-d53f-49c9-9133-1cc7a029f4c6;1
9;267;feliz navidad lyrics;90d98427-132a-4e3e-921d-8f368426763f;1
9;270;sun tzu quotes;089c22f9-35be-45b9-ba20-2cbe34083be9;1
9;271;halloween activities for middle school;27a63756-a19e-4bc2-8ee9-5253eaf1cd49;1
9;273;wilson|s disease web site;a6e40331-bf53-483a-bab7-cc94d8ddef90;1
9;274;golf school;e556388f-acc1-4dac-8d47-1bc70958ee48;1
9;276;african american music influences;27572aff-ff87-4728-b596-f8c38cf536bd;1
9;277;cast bewitched;9dced636-8fa1-4abe-a3e8-6627da3864c3;2
9;278;lyrics mister rogers neighborhood;82e7af99-f0c9-4fcc-a5f1-6a36dbd1929d;2
9;282;interplanetary missions nasa;81e31888-f385-452d-9d56-2c8208576c24;2
9;284;find morel;14eba3e3-f9ec-4d23-9c1f-9baedd5f713c;1
9;285;food magnesium;202f9391-6bc1-43ca-88ef-93bbc9754953;2
9;286;drugs against schizophrenia;2f28fd7c-5db7-4bc4-ae5c-57c84fcc1b10;1
9;287;treat carotid cavernous fistula;2447a261-c569-46b7-9adf-30b669c8e1ad;2
9;289;benefits yoga kid;8ade813b-d5ba-4a6f-97f0-050647b5f1c4;2
9;291;Sangre de Cristo mountains cities;1f52ce4f-b2be-4fdd-ba6b-25ebba240deb;2
9;292;electronic health record history;3c9ebb94-d2fe-4683-be93-2c0e09ad73e8;2
9;293;educational benefits social networks;0463d8ee-a00c-4315-b63f-23bd9b63a9dc;2
9;296;"recycle ""lead acid battery""";12bf6ac4-0938-4fe4-8b59-4247fa3941b1;2
9;297;prevent altitude sickness;15134a3e-3213-4cf3-83e5-5903a84e3bbd;2
9;298;Jehovah health;7eb185bd-783f-4740-8d7b-4288a88f0454;2
9;300;mean set numbers;69e3aeae-4565-4c3a-9fb1-a57cb5ac6af2;2
